geolocation_zip_code_prefix,lat,lng,state,city
36720,-21.77324045490216,-42.53838056139481,MG,volta grande
36725,-21.74290393176721,-42.46156005055588,MG,estrela dalva
36730,-21.6575527794846,-42.34524133575233,MG,pirapetinga
36740,-21.52532599975753,-42.472099805528,MG,recreio
36750,-21.37617510196632,-42.31413117217626,MG,palma
36753,-21.440712113251724,-42.3600007095712,MG,cisneiros
36756,-21.923454672384327,-46.39284580370064,MG,itapirucu
36760,-21.36477477293513,-42.47769998765439,MG,laranjal
36770,-21.388847640899517,-42.692138714255805,MG,cataguases
36771,-21.412173422638098,-42.68201314790612,MG,cataguases
36772,-21.397807571581044,-42.69841280639142,MG,cataguases
36773,-21.381721639096355,-42.703801563132316,MG,cataguases
36774,-21.378586633265375,-42.69201149048949,MG,cataguases
36777,-21.314656688726224,-43.29539889703791,MG,sereno
36778,-18.957459386727045,-49.449254176929024,MG,vista alegre
36779,-21.29435692501821,-42.728764783740445,MG,cataguarino
36780,-21.313854000000003,-42.86389063043698,MG,astolfo dutra
36784,-21.316569522411164,-42.81201236571218,MG,dona euzebia
36787,-21.344652303611007,-42.83187094910181,MG,sao manoel do guaiacu
36788,-21.41676999999993,-42.81670979595709,MG,itamarati de minas
36790,-21.196942023774103,-42.61458274339288,MG,mirai
36793,-21.07247584147764,-42.636277428828805,MG,sao sebastiao da vargem alegre
36795,-21.28761298397175,-42.55526079597937,MG,santana de cataguases
36800,-20.73366157323959,-42.030254249999984,MG,carangola
36803,-19.88896729373426,-45.14923651880442,MG,alvorada
36805,-20.700897809977647,-42.215781899432216,MG,ponte alta de minas
36810,-20.78935512491058,-42.26948917575467,MG,sao francisco do gloria
36815,-20.72736899345714,-42.280216908647645,MG,fervedouro
36820,-20.611956803797707,-42.145070234264026,MG,divino
36828,-20.5057246201565,-42.2051023322919,MG,orizania
36830,-20.650456036647185,-41.90891446643319,MG,espera feliz
36832,-20.69700562881204,-41.92344674316553,MG,caiana
36834,-20.52388197088164,-41.906844426450675,MG,caparao
36840,-20.80523843305921,-42.01274663363184,MG,faria lemos
36844,-20.90789509382604,-42.027741799003,MG,tombos
36846,-20.033950506742066,-44.140308464516714,MG,catune
36847,-20.832121232189557,-42.156319021032175,MG,pedra dourada
36850,-21.01757461883909,-42.1109593447498,MG,antonio prado de minas
36855,-21.0976409399582,-42.18418049778559,MG,eugenopolis
36860,-21.153277691761648,-42.2134701152184,MG,patrocinio do muriae
36870,-21.24332028891089,-42.23591325,MG,barao de monte alto
36873,-23.543365499999997,-46.889442,MG,silveira carvalho
36876,-21.23701663907592,-42.30685711653731,MG,cachoeira alegre
36878,-20.979229653849032,-42.50986316314098,MG,rosario da limeira
36880,-21.132255496367456,-42.36636076158465,MG,muriae
36881,-21.136154616423383,-42.3607985209476,MG,muriae
36883,-21.13764677771887,-42.37377563709522,MG,muriae
36884,-21.129972734227916,-42.37916517346645,MG,muriae
36886,-21.13583158992412,-42.39941124430466,MG,muriae
36887,-21.127861829538965,-42.40068511373546,MG,muriae
36888,-21.124365532748584,-42.38576559950084,MG,muriae
36889,-21.12853978652728,-42.355531641935514,MG,muriae
36891,-21.58189794691236,-42.74137615768182,MG,macuco
36892,-19.955069241247276,-43.943871774301655,MG,vermelho
36893,-20.89045245513346,-42.344239341280094,MG,miradouro
36895,-20.864684121348173,-42.24401029967779,MG,vieiras
36900,-20.25624491956578,-42.03398861864435,MG,manhuacu
36905,-20.247650477387133,-42.1482614997645,MG,realeza
36906,-20.198939999999936,-42.18683307250458,MG,sao pedro do avai
36908,-20.099339705854437,-42.15271867488108,MG,sao sebastiao do sacramento
36910,-20.38391645806703,-42.25145713554471,MG,santa margarida
36913,-20.38420747537149,-42.25100156352556,MG,santa margarida
36915,-15.332670259992055,-40.26754113417278,MG,ribeirao de sao domingos
36918,-20.39279539440947,-42.151578792208795,MG,sao joao do manhuacu
36920,-20.24531456302108,-41.98292855228718,MG,reduto
36923,-20.439748924648413,-42.103564214398126,MG,luisburgo
36925,-20.172524297724486,-42.27142912780111,MG,caputira
36930,-20.122721945022985,-42.00260571340163,MG,simonesia
36935,-19.92284822946924,-41.92015188932433,MG,alegria
36940,-20.107287694243595,-41.92508515467097,MG,santana do manhuacu
36947,-19.93300201793663,-41.69344462349187,MG,conceicao de ipanema
36950,-19.80023738321712,-41.71471502051792,MG,ipanema
36953,-19.764658906678555,-41.61351732751964,MG,taparuba
36955,-19.819046636715825,-41.44048487615052,MG,mutum
36958,-19.89264116323705,-41.369244425650216,MG,roseiral
36960,-19.61889625456582,-41.63499676843619,MG,pocrane
36970,-20.356331322476656,-41.95832428001232,MG,manhumirim
36972,-20.258354643791325,-41.87710453336336,MG,martins soares
36974,-20.20349500826601,-41.79730876842991,MG,durande
36976,-20.426792292632463,-41.964594929523834,MG,alto jequitiba
36979,-20.44270411329546,-41.86906612885291,MG,alto caparao
36980,-20.151504478916767,-41.62052168870762,MG,lajinha
36985,-20.043098140040883,-41.69200221561003,MG,chale
36990,-20.005049743875638,-41.74706303177887,MG,sao jose do mantimento
37002,-21.55587254471016,-45.43768015981176,MG,varginha
37004,-21.561074144737866,-45.43287075532527,MG,varginha
37006,-21.56603373903221,-45.43732558645319,MG,varginha
37007,-21.539810178963734,-45.42600427106217,MG,varginha
37010,-21.558612549400785,-45.445383520202675,MG,varginha
37011,-21.581415,-45.43381281897844,MG,varginha
37012,-21.567528075125658,-45.44899107952662,MG,varginha
37014,-21.550375652794425,-45.44594590766639,MG,varginha
37018,-21.54731332549133,-45.43728178407311,MG,varginha
37022,-21.55074637001234,-45.42716699051087,MG,varginha
37026,-21.57448858296265,-45.44174511403678,MG,varginha
37030,-21.54284038536508,-45.449573817468746,MG,varginha
37031,-21.559292955907864,-45.4635987282224,MG,varginha
37034,-21.54525947988368,-45.45574617267798,MG,varginha
37036,-21.53105550624377,-45.45211840493241,MG,varginha
37038,-21.538614132931336,-45.44658705158943,MG,varginha
37044,-21.55594829732844,-45.42238142183088,MG,varginha
37045,-21.55586699094309,-45.41720969583382,MG,varginha
37048,-21.56909473160534,-45.41973753655698,MG,varginha
37056,-21.573683834392895,-45.42410802530374,MG,varginha
37060,-21.581673139348982,-45.4203210646768,MG,varginha
37062,-21.58582787262547,-45.43880902824687,MG,varginha
37064,-21.587240598465485,-45.43301801091266,MG,varginha
37066,-21.598379890115957,-45.430923520674455,MG,varginha
37068,-21.58246138871856,-45.43611865096574,MG,varginha
37070,-21.59111645877032,-45.44758476019844,MG,varginha
37072,-21.59037403416176,-45.45244792422132,MG,varginha
37074,-21.59098995204721,-45.44907106759588,MG,varginha
37077,-21.58546709759169,-45.45590780414274,MG,varginha
37110,-21.60886113262826,-45.56709807319205,MG,eloi mendes
37115,-21.326252348603077,-46.368093498940254,MG,monte belo
37120,-21.549597094674127,-45.73502135869359,MG,paraguacu
37130,-21.429031196061736,-45.94694713946253,MG,alfenas
37131,-21.436296909599562,-45.94286640950479,MG,alfenas
37132,-21.439391730176546,-45.95154300871432,MG,alfenas
37133,-21.430117767760827,-45.9617927387936,MG,alfenas
37134,-21.508577988414192,-46.198430325378,MG,divisa nova
37135,-21.42248150822304,-45.96359018335574,MG,alfenas
37136,-21.412320562856806,-45.95880283564954,MG,alfenas
37137,-21.412278193507284,-45.948232424259885,MG,alfenas
37138,-21.409021079613495,-45.82936652348333,MG,fama
37140,-21.358791701184884,-46.14491870273575,MG,areado
37142,-21.510166476196048,-46.19653438600763,MG,divisa nova
37143,-21.54820902419117,-46.0474305759808,MG,serrania
37144,-21.408821874982223,-45.83000689840135,MG,fama
37145,-21.256242114132576,-46.14406330756018,MG,alterosa
37147,-20.555270570137406,-45.14279989864469,MG,divino espirito santo
37148,-21.09648564987388,-46.20377689316489,MG,conceicao da aparecida
37150,-20.971956706037112,-46.12110177987858,MG,carmo do rio claro
37160,-21.23607673462585,-45.7595488121382,MG,campos gerais
37163,-21.37185540988936,-45.77412252107505,MG,corrego do ouro
37165,-21.109563163899274,-45.831014241927726,MG,campo do meio
37170,-21.095411041525026,-45.56026215449815,MG,boa esperanca
37175,-20.94004902170557,-45.82696971616617,MG,ilicinea
37177,-20.76281935082109,-45.91810892156437,MG,guape
37190,-21.369527999999992,-45.51333121888784,MG,tres pontas
37195,-21.25112474465184,-45.506441516041036,MG,santana da vargem
37200,-21.24481728187358,-44.99836509644241,MG,lavras
37205,-21.175418219569263,-44.92772546799792,MG,ijaci
37210,-21.316918160357904,-44.87106285135253,MG,itumirim
37212,-21.28254569184987,-44.76210187580432,MG,macuco de minas
37215,-21.4026901997488,-44.9208272780494,MG,ingai
37218,-21.17438223798192,-44.9240409404658,MG,ijaci
37220,-21.033652482710025,-44.757184453819605,MG,bom sucesso
37223,-21.152682,-44.74863871145376,MG,ibituruna
37225,-21.46101241884088,-45.22084709615866,MG,carmo da cachoeira
37235,-21.190059000000005,-45.4405008924839,MG,coqueiral
37240,-21.511037943831976,-44.903032387584076,MG,luminarias
37245,-21.489704999999997,-44.6432995339611,MG,carrancas
37250,-21.235511065863147,-45.235035253812576,MG,nepomuceno
37260,-21.096597731745454,-45.0890815832082,MG,perdoes
37262,-20.9455895772235,-44.92058672150883,MG,santo antonio do amparo
37264,-21.185276376000548,-45.05981806218175,MG,ribeirao vermelho
37267,-21.0205485,-45.18190354156349,MG,cana verde
37270,-20.89381730481633,-45.27677199919795,MG,campo belo
37273,-20.942330153198178,-45.38649424681809,MG,aguanil
37275,-20.875852196360086,-45.518578036843024,MG,cristais
37278,-20.90100080622384,-45.12907358462823,MG,santana do jacare
37280,-20.772770389722567,-45.27402968238525,MG,candeias
37300,-21.740274,-44.310788882243024,MG,andrelandia
37305,-21.48224736960269,-44.33219212607048,MG,madre de deus de minas
37310,-21.948997156046385,-44.18961511676595,MG,bom jardim de minas
37315,-21.98706775340951,-44.03259788800993,MG,tabuao
37330,-22.207969521268865,-44.23491312165631,MG,passa vinte
37340,-22.169459708620632,-44.3979389672396,MG,bocaina de minas
37350,-22.026875620838414,-44.32023485015336,MG,liberdade
37360,-21.916026,-44.254998839881296,MG,arantina
37370,-21.70250172138769,-44.44489439053769,MG,sao vicente de minas
37400,-21.834273377974693,-45.40137544362004,MG,campanha
37405,-21.75799999999998,-45.54212194584337,MG,monsenhor paulo
37407,-21.584385425399155,-45.072124226591285,MG,sao bento abade
37408,-21.722998032900648,-44.98335993750618,MG,sao thome das letras
37410,-21.69506411550893,-45.257499190163706,MG,tres coracoes
37411,-21.695052767172506,-45.25879255913416,MG,tres coracoes
37412,-21.680473267270777,-45.247992457778366,MG,tres coracoes
37413,-21.685251576476517,-45.23752879682583,MG,três corações
37414,-21.70104795185307,-45.25617021206836,MG,tres coracoes
37415,-21.703230256376436,-45.2635673287696,MG,três corações
37416,-21.71969833925545,-45.26616418878966,MG,três corações
37417,-21.68883425549465,-45.26332194070361,MG,tres coracoes
37418,-21.667656457495003,-45.28112479093,MG,três corações
37420,-21.854505508958752,-45.29603321832828,MG,cambuquira
37430,-21.88104050698774,-45.08620968443654,MG,conceicao do rio verde
37440,-21.980138642875495,-44.93186888145688,MG,caxambu
37443,-21.959964627428853,-44.8905421483232,MG,baependi
37445,-21.838693499999994,-44.80989995599917,MG,cruzilia
37447,-21.68196633642923,-44.59912068316466,MG,minduri
37450,-21.97746515914264,-44.60518876916846,MG,aiuruoca
37452,-21.88970488483566,-44.50945818754788,MG,serranos
37454,-21.90906873748876,-44.51981248872857,MG,seritinga
37456,-22.001175471911047,-44.46142044716431,MG,carvalhos
37458,-22.171826060160004,-44.6421800674048,MG,alagoa
37460,-22.38852599999999,-44.96712748339958,MG,passa quatro
37464,-22.297529794943134,-44.93729916346488,MG,itanhandu
37465,-22.332546079597268,-45.09201775079665,MG,virginia
37466,-22.28306850583577,-44.87042902299854,MG,itamonte
37467,-22.217169344987628,-44.977705729987406,MG,sao sebastiao do rio verde
37468,-22.196959081861632,-44.97342943162587,MG,pouso alto
37469,-22.24796007791617,-44.934288459528794,MG,santana do capivari
37470,-22.117806682472157,-45.05460113360568,MG,sao lourenco
37472,-22.12187069509332,-45.129373094225,MG,carmo de minas
37474,-22.254185599580374,-45.161279835135396,MG,dom vicoso
37476,-22.210748951881115,-45.263105855043406,MG,cristina
37478,-22.058911361250384,-45.04391916735559,MG,soledade de minas
37480,-21.974296272308592,-45.349323055945256,MG,lambari
37484,-22.066752091647853,-45.54222118127463,MG,heliodora
37485,-21.99947503040822,-45.289106008204556,MG,jesuania
37488,-22.069560952605737,-45.26232083527999,MG,olimpio noronha
37490,-21.892295943841503,-45.59208199999995,MG,sao goncalo do sapucai
37496,-21.875659035512207,-45.789760233705394,MG,turvolandia
37498,-21.79141280557437,-45.69899349442592,MG,cordislandia
37500,-22.420436051270105,-45.4536585590926,MG,itajuba
37501,-22.42761638161801,-45.444251791151146,MG,itajuba
37502,-22.435067799468968,-45.45549066188823,MG,itajuba
37503,-22.439818245602737,-45.47034162015221,MG,itajuba
37504,-22.428966541766155,-45.47319168617206,MG,itajuba
37505,-22.41950093197918,-45.46573786030973,MG,itajuba
37508,-22.4027145,-45.53617292633968,MG,piranguinho
37510,-22.3290675,-45.52662097245728,MG,sao jose do alegre
37511,-22.529116071126776,-45.49614999999994,MG,pirangucu
37512,-22.5340169530597,-45.36145259529526,MG,wenceslau braz
37514,-22.506679403497806,-45.278955493708224,MG,delfim moreira
37516,-22.44833906161997,-45.16386654282394,MG,marmelopolis
37517,-22.308376792710277,-45.3739122891593,MG,maria da fe
37520,-22.24633808239392,-45.46611657652232,MG,pedralva
37524,-22.118826352137237,-45.51187059133844,MG,natercia
37527,-22.159775569448804,-45.45486061876954,MG,conceicao das pedras
37530,-22.47402490515725,-45.61721480055336,MG,brasopolis
37535,-22.581859864101983,-45.63503925651919,MG,luminosa
37540,-22.2492531099986,-45.70557966603161,MG,santa rita do sapucai
37542,-22.463350803284023,-46.017239861304205,MG,estiva
37545,-22.355793311945018,-45.77918624237953,MG,cachoeira de minas
37546,-22.38683968354417,-45.88531276151623,MG,itaim
37548,-22.414254624709983,-45.79710538047297,MG,conceicao dos ouros
37550,-22.23227830780992,-45.93435440552749,MG,pouso alegre
37551,-22.22797522705277,-45.94484781634312,MG,pouso alegre
37552,-22.220810209919584,-45.93772077701226,MG,pouso alegre
37553,-22.22181514285516,-45.92892116653769,MG,pouso alegre
37554,-22.22436521788732,-45.923555983835726,MG,pouso alegre
37555,-22.214691974683763,-45.9104248489332,MG,pouso alegre
37556,-22.23956135842177,-45.86581489245452,MG,pouso alegre
37557,-22.258878689216097,-45.927356398989424,MG,pouso alegre
37558,-22.25165386074497,-45.93133905475374,MG,pouso alegre
37559,-22.184884137650858,-46.06439148945889,MG,ipuiuna
37560,-22.27881234429793,-45.920169391088386,MG,pouso alegre
37561,-22.285549828597,-45.91210357460385,MG,pouso alegre
37563,-22.370747021979263,-46.09900069611186,MG,tocos do moji
37564,-22.27164789897835,-46.16555647382263,MG,borda da mata
37566,-22.043682263804623,-45.952560193532754,MG,espirito santo do dourado
37567,-22.16187393490706,-45.756355106654375,MG,sao sebastiao da bela vista
37568,-21.93367420400954,-45.9263801644232,MG,sao joao da mata
37570,-22.280517751677763,-46.37007419909239,MG,ouro fino
37572,-22.245761186917694,-46.409876482728485,MG,crisolia
37576,-22.318223584296852,-46.32861302841203,MG,inconfidentes
37578,-22.44152742444792,-46.34933438333864,MG,bueno brandao
37580,-22.43068953453729,-46.57343370165055,MG,monte siao
37582,-22.042779128191384,-45.69782624999999,MG,careacu
37584,-22.151853952441904,-46.03995323828876,MG,congonhal
37586,-22.1629046030619,-46.17880682973035,MG,senador jose bento
37588,-22.09924759304525,-46.19075402250269,MG,ipuiuna
37589,-22.02761747204454,-45.83540894703065,MG,silvianopolis
37590,-22.28793624001079,-46.61380166682788,MG,jacutinga
37596,-22.20133164595542,-46.615635140440425,MG,albertina
37600,-22.611795176881117,-46.05759647560996,MG,cambui
37605,-22.63068107590759,-46.01873000798144,MG,corrego do bom jesus
37610,-22.470366264628627,-46.14741677083405,MG,bom repouso
37615,-22.586734262448985,-46.176858677118105,MG,senador amaral
37620,-22.614051120084035,-46.36205083370973,MG,munhoz
37630,-22.74289022390817,-46.37362211252248,MG,toledo
37640,-22.85584307035569,-46.31960849566988,MG,extrema
37650,-22.75496149003513,-46.141280270910144,MG,camanducaia
37652,-22.707410124912013,-46.03526215592884,MG,sao mateus de minas
37653,-22.858040775193498,-46.0302749870184,MG,monte verde
37655,-22.76807901166989,-46.22232384773267,MG,itapeva
37660,-22.551360312684533,-45.778868948597626,MG,paraisopolis
37670,-22.551629062472728,-45.920675813018015,MG,consolacao
37680,-22.65917693976674,-45.855910762319894,MG,goncalves
37690,-22.749125013646765,-45.74331539070917,MG,sapucai-mirim
37701,-21.788259192047157,-46.565584849600626,MG,pocos de caldas
37702,-21.787566634447497,-46.53920693775942,MG,pocos de caldas
37703,-21.790281454425937,-46.537615386345145,MG,pocos de caldas
37704,-21.79221005394261,-46.55160722559255,MG,pocos de caldas
37705,-21.807530573225893,-46.54438710982185,MG,pocos de caldas
37706,-21.84566586507617,-46.56275581632215,MG,pocos de caldas
37709,-21.80027437375786,-46.515580266742745,MG,pocos de caldas
37710,-21.80500273271464,-46.514164698695545,MG,pocos de caldas
37713,-21.83187471961212,-46.559646025340925,MG,pocos de caldas
37714,-21.802044565307877,-46.60439241487688,MG,pocos de caldas
37716,-21.7947787012309,-46.59285473643531,MG,pocos de caldas
37718,-21.88129040399997,-46.61625499999997,MG,pocos de caldas
37720,-21.647733530942645,-46.395760679494714,MG,botelhos
37723,-21.59559560654441,-46.31963335075172,MG,botelhos
37725,-21.638177295860174,-46.51674992390596,MG,palmeiral
37730,-21.712054007566028,-46.24591722205191,MG,campestre
37740,-21.72920349988201,-46.38708260903651,MG,bandeira do sul
37750,-21.680280267709847,-45.92160843709808,MG,machado
37757,-21.78098906805787,-45.96717264633618,MG,poco fundo
37760,-21.77802820237168,-45.843499943957866,MG,carvalhopolis
37775,-22.031192445576156,-46.33275821106061,MG,santa rita de caldas
37780,-21.923525568623283,-46.38694602736802,MG,caldas
37785,-23.48969958286769,-46.63742569967381,MG,santana de caldas
37790,-22.064761490847644,-46.440156031258816,MG,ibitiura de minas
37795,-22.07108854643692,-46.57233250425247,MG,andradas
37800,-21.30522569193254,-46.71333059214322,MG,guaxupe
37805,-21.253392000000005,-46.577887954313724,MG,juruaia
37810,-21.303128498214036,-46.794430011512056,MG,guaranesia
37815,-19.321724888523093,-48.92200810636418,MG,santa cruz do prata
37820,-21.36384568004242,-46.93967312789052,MG,arceburgo
37855,-21.128647581619465,-46.61926541554794,MG,sao pedro da uniao
37860,-21.123115449356018,-46.42174314136419,MG,nova resende
37865,-21.011184089027143,-46.401661931992585,MG,petunia
37880,-21.47369766318088,-46.3962522930317,MG,cabo verde
37890,-21.36803251989009,-46.52423987024633,MG,muzambinho
37900,-20.72024570526651,-46.60596530719522,MG,passos
37901,-20.730967126331826,-46.599216077526805,MG,passos
37902,-20.729875859059263,-46.614544947896434,MG,passos
37903,-20.714806027133875,-46.626548507100956,MG,passos
37904,-20.708286590408264,-46.61750837515481,MG,passos
37905,-20.84887047916959,-46.71275101912931,MG,fortaleza de minas
37910,-20.346217936088813,-46.850844176062644,MG,delfinopolis
37920,-20.635872344818402,-46.50612992529091,MG,sao joao batista do gloria
37922,-20.330009438664703,-46.37159042884371,MG,vargem bonita
37925,-20.470089924781412,-45.96141713422533,MG,piumhi
37926,-20.290540444965416,-45.90182104129671,MG,doresopolis
37927,-20.345743643988364,-46.48387672787423,MG,são josé do barreiro
37928,-20.247035162464496,-46.36707749544965,MG,sao roque de minas
37930,-20.61507722599609,-46.04727483479504,MG,capitolio
37940,-20.861920051712985,-46.387345830846655,MG,alpinopolis
37945,-20.718752279487987,-46.317933439336784,MG,sao jose da barra
37948,-21.018682407894502,-46.51749994123554,MG,bom jesus da penha
37950,-20.91530329073143,-46.98467076257852,MG,sao sebastiao do paraiso
37952,-20.91576448798051,-47.15619833263436,MG,guardinha
37955,-21.07993606247952,-47.04460402855617,MG,itamogi
37958,-21.187103057079355,-46.977082068895356,MG,monte santo de minas
37960,-20.781470240806357,-47.09841255003029,MG,sao tomas de aquino
37965,-21.01923004670805,-46.742470340863846,MG,jacui
37968,-21.190455882572863,-46.976469327738386,MG,monte santo de minas
37970,-20.744132790460984,-46.86073659497036,MG,pratapolis
37973,-21.0795879022331,-47.04908087516005,MG,itamogi
37975,-20.74428957756417,-46.75093239176146,MG,itau de minas
37980,-20.582274796730513,-46.92288290562844,MG,cassia
37990,-20.463374748684004,-47.12678668945126,MG,ibiraci
37993,-20.61957751199743,-47.05728024263095,MG,capetinga
37997,-20.40093,-47.285723751262346,MG,claraval
38010,-19.747979301613125,-47.93624668039608,MG,uberaba
38015,-19.748303157135716,-47.925990630152285,MG,uberaba
38017,-19.740323933666104,-47.92535308236194,MG,uberaba
38020,-19.76093547377229,-47.94660732875525,MG,uberaba
38022,-19.759203807039285,-47.93968152295908,MG,uberaba
38025,-19.75768482345129,-47.93090132751451,MG,uberaba
38026,-19.761008558237197,-47.92261700652086,MG,uberaba
38030,-19.76773964152048,-47.93385065126378,MG,uberaba
38031,-19.772196600611675,-47.927365989035735,MG,uberaba
38035,-19.762546992256745,-47.90073767805073,MG,uberaba
38036,-19.76863484125313,-47.91491123577529,MG,uberaba
38037,-19.779138471002327,-47.91158267638062,MG,uberaba
38038,-19.77858316806278,-47.8949415411424,MG,uberaba
38040,-19.77747258090484,-47.93882832594529,MG,uberaba
38041,-19.786623663338894,-47.92520180230388,MG,uberaba
38045,-19.77378754731953,-47.95657166472387,MG,uberaba
38046,-19.7682699708581,-47.99752460139173,MG,uberaba
38048,-19.77017869736389,-47.9448463775378,MG,uberaba
38050,-19.757774179294827,-47.9553386619712,MG,uberaba
38051,-19.758033537390716,-47.98785607902804,MG,uberaba
38055,-19.750950170779383,-47.967902651477225,MG,uberaba
38056,-19.73480515280255,-47.987322456739335,MG,uberaba
38057,-19.738006603738974,-47.96628115598131,MG,uberaba
38060,-19.74467462170351,-47.94525899999999,MG,uberaba
38061,-19.745050489179956,-47.95559395989382,MG,uberaba
38064,-19.70536861954376,-47.967851863491205,MG,uberaba
38065,-19.740188787119862,-47.93678417410107,MG,uberaba
38066,-19.73432514516125,-47.94248568512319,MG,uberaba
38067,-19.72912574355124,-47.934550043528056,MG,uberaba
38070,-19.731742980556643,-47.9231912514571,MG,uberaba
38071,-19.722090059120525,-47.91620430052205,MG,uberaba
38072,-19.731957878027593,-47.914476942043436,MG,uberaba
38073,-19.735044286153247,-47.890232004536784,MG,uberaba
38080,-19.74190681265509,-47.916030577990654,MG,uberaba
38081,-19.752461524990064,-47.9117272958556,MG,uberaba
38082,-19.74712367457729,-47.897483639197944,MG,uberaba
38106,-19.700163000000003,-47.650956750000006,MG,ponte alta
38108,-19.975768291910818,-47.777826746647506,MG,delta
38110,-20.057146006777533,-48.108200434494805,MG,agua comprida
38120,-19.92141447295124,-48.38030863587498,MG,conceicao das alagoas
38130,-19.76111488336186,-48.5733998375203,MG,campo florido
38140,-19.30586133085611,-48.92364575965328,MG,prata
38150,-19.668286289026923,-48.30888962521051,MG,verissimo
38160,-19.169359099709144,-47.67705975448232,MG,nova ponte
38170,-19.35089032531405,-47.29559663804816,MG,perdizes
38175,-19.312166112307224,-47.5301437963199,MG,santa juliana
38178,-19.228748391434365,-47.46441501224078,MG,pedrinopolis
38180,-19.583324241903753,-46.95065470425514,MG,araxa
38181,-19.576144076847083,-46.93175726973184,MG,araxa
38182,-19.60437246547611,-46.9261106671303,MG,araxa
38183,-19.59431840486175,-46.937175010327024,MG,araxa
38184,-19.60305711725264,-46.944627538073846,MG,araxa
38185,-19.926284513567737,-46.82355815739219,MG,tapira
38190,-19.870686547370532,-47.443123441417015,MG,sacramento
38195,-19.93819117539069,-47.5444618568659,MG,conquista
38198,-19.858527550498707,-47.58341959254376,MG,guaxima
38200,-20.027073228628055,-48.93246450185934,MG,frutal
38205,-18.867062763128185,-48.264116980102976,MG,aparecida de minas
38210,-19.90830815363434,-48.70175423259071,MG,pirajuba
38220,-20.13975091078232,-48.70367583084358,MG,planura
38230,-20.27948860417464,-49.20331991007704,MG,fronteira
38240,-19.90249608231077,-49.36786630758864,MG,itapagipe
38250,-19.69429435144864,-49.08339527128402,MG,comendador gomes
38260,-19.86254706189294,-49.77054871101973,MG,sao francisco de sales
38270,-19.535311675534626,-49.485016468784096,MG,campina verde
38272,-19.561504219668922,-50.01607331369049,MG,honorópolis
38280,-19.72896443652217,-50.19522319448616,MG,iturama
38282,-19.69701256459266,-50.45670552595273,MG,alexandrita
38288,-19.52847532881349,-50.332975776383975,MG,uniao de minas
38290,-19.69864746517565,-50.68444891340087,MG,carneirinho
38292,-22.597053096871047,-50.91099127462989,MG,sao sebastiao do pontal
38294,-19.90515209124019,-50.72601204025671,MG,estrela da barra
38295,-19.550493415347287,-50.578676050779464,MG,limeira do oeste
38300,-18.975697629882532,-49.4636254611456,MG,ituiutaba
38301,-18.952110419717076,-49.45749467634344,MG,ituiutaba
38302,-18.96754049999999,-49.44965197995041,MG,ituiutaba
38303,-18.979939665725,-49.43933550000001,MG,ituiutaba
38304,-18.99019532914259,-49.45109378970595,MG,ituiutaba
38305,-19.001776662922367,-49.48073836585528,MG,ituiutaba
38307,-18.97712364892772,-49.480276559797645,MG,ituiutaba
38308,-18.962010321352032,-49.48287358082882,MG,ituiutaba
38310,-19.21325266941982,-49.78551088789779,MG,gurinhata
38320,-18.846777404775622,-50.126203424939945,MG,santa vitoria
38325,-19.04329047203457,-50.48805214021181,MG,chaveslandia
38328,-19.04039447571156,-50.490754864157616,MG,perdilandia
38350,-18.69240378191548,-49.94353061768475,MG,ipiacu
38360,-18.682265999999945,-49.568232499999965,MG,capinopolis
38370,-18.517166521489962,-49.50096089600923,MG,cachoeira dourada
38380,-18.72396531836096,-49.20159488489455,MG,canapolis
38390,-18.58468282147575,-49.20074891210765,MG,centralina
38400,-18.914980232586977,-48.27813616348312,MG,uberlandia
38401,-18.893222999999992,-48.28989571204341,MG,uberlandia
38402,-18.874202907349748,-48.27171488412486,MG,uberlandia
38405,-18.89061283071537,-48.24953266354091,MG,uberlandia
38406,-18.87734037153113,-48.232040397973684,MG,uberlandia
38407,-18.914610478215685,-48.19068677031267,MG,uberlandia
38408,-18.9239008462404,-48.25008947100231,MG,uberlandia
38409,-18.9265897880202,-48.214425955636784,MG,uberlandia
38410,-18.95410195475793,-48.23886571461135,MG,uberlandia
38411,-18.944314187344897,-48.27933001540767,MG,uberlandia
38412,-18.949000107132548,-48.30624579892085,MG,uberlandia
38413,-18.92992184359797,-48.31503964475142,MG,uberlandia
38414,-18.917864434084464,-48.33131223723239,MG,uberlandia
38415,-18.89849307618731,-48.32964800701135,MG,uberlandia
38420,-18.86962708325766,-48.879296850136186,MG,monte alegre de minas
38421,-18.984841921082293,-48.372354090971086,MG,uberlandia
38425,-18.979821439638712,-48.27088206917875,MG,uberlandia
38430,-18.597643729190608,-48.69627289734389,MG,tupaciguara
38433,-18.89880063099997,-48.15751402999996,MG,uberlandia
38435,-18.4330382243076,-49.1851022828129,MG,arapora
38439,-18.947673738116595,-48.17591170124266,MG,martinesia
38440,-18.65158486656263,-48.19241119054979,MG,araguari
38441,-18.65892528556353,-48.20847412547705,MG,araguari
38442,-18.645846244551414,-48.20539720623941,MG,araguari
38443,-18.635756934533305,-48.204729740223144,MG,araguari
38444,-18.631010623896863,-48.18994090543094,MG,araguari
38445,-18.642959043912487,-48.177884933041014,MG,araguari
38446,-18.660780290508228,-48.18139410109478,MG,araguari
38447,-18.66456118875184,-48.1893123555062,MG,araguari
38455,-18.53401304549487,-48.19629512032545,MG,amanhece
